feature,metadata,value,maaslin_coef,maaslin_q,maaslin_joint_q,key,parameter,aldex_est,aldex_q,s_var,key_guess
Eggerthella,carbohydrate,SDC:timepoint48H,1.341486825257313,0.9436169097014696,0.999976442700979,Eggerthella||carbohydrate||SDC:timepoint48H,timepoint48H,6.001402855084357,2.696016409168944e-4,0.25,Eggerthella||timepoint48H
Eggerthella,carbohydrate,SDC:timepoint48H,1.341486825257313,0.9436169097014696,0.999976442700979,Eggerthella||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,1.5198623005662066,0.5971415480934426,0.25,Eggerthella||carbohydrateRDC:timepoint48H
Eggerthella,carbohydrate,SDC:timepoint48H,1.341486825257313,0.9436169097014696,0.999976442700979,Eggerthella||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,0.5532768959900318,0.9490780948917944,0.25,Eggerthella||carbohydrateSDC:timepoint48H
Lactococcus,carbohydrate,RDC:timepoint48H,1.6729743085652446,0.9436169097014696,0.999976442700979,Lactococcus||carbohydrate||RDC:timepoint48H,carbohydrateRDC,-1.1182878600931525,0.7379897817250379,0.25,Lactococcus||carbohydrateRDC
Lactococcus,carbohydrate,RDC:timepoint48H,1.6729743085652446,0.9436169097014696,0.999976442700979,Lactococcus||carbohydrate||RDC:timepoint48H,carbohydrateSDC,-0.6705989418351164,1,0.25,Lactococcus||carbohydrateSDC
Lactococcus,carbohydrate,RDC:timepoint48H,1.6729743085652446,0.9436169097014696,0.999976442700979,Lactococcus||carbohydrate||RDC:timepoint48H,timepoint48H,-1.920403226374899,0.8903387773145286,0.25,Lactococcus||timepoint48H
Lactococcus,carbohydrate,RDC:timepoint48H,1.6729743085652446,0.9436169097014696,0.999976442700979,Lactococcus||carbohydrate||RDC:timepoint48H,carbohydrateRDC:timepoint48H,2.447939981642038,0.49148335352665296,0.25,Lactococcus||carbohydrateRDC:timepoint48H
Lactococcus,carbohydrate,RDC:timepoint48H,1.6729743085652446,0.9436169097014696,0.999976442700979,Lactococcus||carbohydrate||RDC:timepoint48H,carbohydrateSDC:timepoint48H,2.174720482751876,0.853048799385414,0.25,Lactococcus||carbohydrateSDC:timepoint48H
Coprococcus,carbohydrate,RDC:timepoint48H,1.3552123803655027,0.9552935256721912,0.999976442700979,Coprococcus||carbohydrate||RDC:timepoint48H,carbohydrateRDC,-1.0647883907268914,0.738792861062651,0.25,Coprococcus||carbohydrateRDC
Coprococcus,carbohydrate,RDC:timepoint48H,1.3552123803655027,0.9552935256721912,0.999976442700979,Coprococcus||carbohydrate||RDC:timepoint48H,carbohydrateSDC,-0.1625562911822846,1,0.25,Coprococcus||carbohydrateSDC
Coprococcus,carbohydrate,RDC:timepoint48H,1.3552123803655027,0.9552935256721912,0.999976442700979,Coprococcus||carbohydrate||RDC:timepoint48H,timepoint48H,-0.23557911714749416,0.9998203199605256,0.25,Coprococcus||timepoint48H
Coprococcus,carbohydrate,RDC:timepoint48H,1.3552123803655027,0.9552935256721912,0.999976442700979,Coprococcus||carbohydrate||RDC:timepoint48H,carbohydrateRDC:timepoint48H,2.4593588861611497,0.5112818343087202,0.25,Coprococcus||carbohydrateRDC:timepoint48H
Coprococcus,carbohydrate,RDC:timepoint48H,1.3552123803655027,0.9552935256721912,0.999976442700979,Coprococcus||carbohydrate||RDC:timepoint48H,carbohydrateSDC:timepoint48H,2.3278108931923183,0.8801781968214366,0.25,Coprococcus||carbohydrateSDC:timepoint48H
Adlercreutzia,carbohydrate,RDC,0.761810447193507,0.9806265543621828,0.999976442700979,Adlercreutzia||carbohydrate||RDC,carbohydrateRDC,-0.7780007500539575,0.7910238806253035,0.25,Adlercreutzia||carbohydrateRDC
Adlercreutzia,carbohydrate,RDC,0.761810447193507,0.9806265543621828,0.999976442700979,Adlercreutzia||carbohydrate||RDC,carbohydrateSDC,-0.4432438250806788,1,0.25,Adlercreutzia||carbohydrateSDC
Adlercreutzia,carbohydrate,RDC,0.761810447193507,0.9806265543621828,0.999976442700979,Adlercreutzia||carbohydrate||RDC,carbohydrateRDC:timepoint48H,1.4377899598157189,0.6683256118189105,0.25,Adlercreutzia||carbohydrateRDC:timepoint48H
Adlercreutzia,carbohydrate,RDC,0.761810447193507,0.9806265543621828,0.999976442700979,Adlercreutzia||carbohydrate||RDC,carbohydrateSDC:timepoint48H,1.3575488453814455,0.9126826111711396,0.25,Adlercreutzia||carbohydrateSDC:timepoint48H
Alistipes,carbohydrate,SDC:timepoint48H,2.192807741585772,0.9806265543621828,0.9351153347637488,Alistipes||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-0.6717786123180698,0.821010134396264,0.25,Alistipes||carbohydrateRDC
Alistipes,carbohydrate,SDC:timepoint48H,2.192807741585772,0.9806265543621828,0.9351153347637488,Alistipes||carbohydrate||SDC:timepoint48H,carbohydrateSDC,0.15719164768180424,1,0.25,Alistipes||carbohydrateSDC
Alistipes,carbohydrate,SDC:timepoint48H,2.192807741585772,0.9806265543621828,0.9351153347637488,Alistipes||carbohydrate||SDC:timepoint48H,timepoint48H,9.729978717561671,1.9885518994525755e-7,0.25,Alistipes||timepoint48H
Alistipes,carbohydrate,SDC:timepoint48H,2.192807741585772,0.9806265543621828,0.9351153347637488,Alistipes||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,0.3930112032851406,0.8744451812876061,0.25,Alistipes||carbohydrateRDC:timepoint48H
Alistipes,carbohydrate,SDC:timepoint48H,2.192807741585772,0.9806265543621828,0.9351153347637488,Alistipes||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,-0.10388504838707184,0.9836205148613965,0.25,Alistipes||carbohydrateSDC:timepoint48H
Bacteroides,carbohydrate,RDC:timepoint48H,1.999081834906977,0.9806265543621828,0.999976442700979,Bacteroides||carbohydrate||RDC:timepoint48H,carbohydrateRDC,-0.5852318193937324,0.8369346191986281,0.25,Bacteroides||carbohydrateRDC
Bacteroides,carbohydrate,RDC:timepoint48H,1.999081834906977,0.9806265543621828,0.999976442700979,Bacteroides||carbohydrate||RDC:timepoint48H,carbohydrateSDC,0.04436068971780572,1,0.25,Bacteroides||carbohydrateSDC
Bacteroides,carbohydrate,RDC:timepoint48H,1.999081834906977,0.9806265543621828,0.999976442700979,Bacteroides||carbohydrate||RDC:timepoint48H,timepoint48H,14.08098388665732,4.8238323058225063e-14,0.25,Bacteroides||timepoint48H
Bacteroides,carbohydrate,RDC:timepoint48H,1.999081834906977,0.9806265543621828,0.999976442700979,Bacteroides||carbohydrate||RDC:timepoint48H,carbohydrateRDC:timepoint48H,1.2380558501074654,0.7072771115791358,0.25,Bacteroides||carbohydrateRDC:timepoint48H
Bacteroides,carbohydrate,RDC:timepoint48H,1.999081834906977,0.9806265543621828,0.999976442700979,Bacteroides||carbohydrate||RDC:timepoint48H,carbohydrateSDC:timepoint48H,0.7554577454962714,0.9474034718684816,0.25,Bacteroides||carbohydrateSDC:timepoint48H
Dialister,carbohydrate,SDC:timepoint48H,2.021087415102758,0.9806265543621828,0.999976442700979,Dialister||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-1.4696554665252022,0.7279777558029578,0.25,Dialister||carbohydrateRDC
Dialister,carbohydrate,SDC:timepoint48H,2.021087415102758,0.9806265543621828,0.999976442700979,Dialister||carbohydrate||SDC:timepoint48H,carbohydrateSDC,-0.2612795613303336,1,0.25,Dialister||carbohydrateSDC
Dialister,carbohydrate,SDC:timepoint48H,2.021087415102758,0.9806265543621828,0.999976442700979,Dialister||carbohydrate||SDC:timepoint48H,timepoint48H,0.42305211262848447,0.9658408087469884,0.25,Dialister||timepoint48H
Dialister,carbohydrate,SDC:timepoint48H,2.021087415102758,0.9806265543621828,0.999976442700979,Dialister||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,2.6362368442684145,0.5071818482701311,0.25,Dialister||carbohydrateRDC:timepoint48H
Dialister,carbohydrate,SDC:timepoint48H,2.021087415102758,0.9806265543621828,0.999976442700979,Dialister||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,1.826983185833838,0.9003090931053331,0.25,Dialister||carbohydrateSDC:timepoint48H
Erysipelatoclostridium,carbohydrate,RDC,0.9067185567690752,0.9806265543621828,0.999976442700979,Erysipelatoclostridium||carbohydrate||RDC,carbohydrateRDC,-0.9125448630986888,0.7715064864832706,0.25,Erysipelatoclostridium||carbohydrateRDC
Erysipelatoclostridium,carbohydrate,RDC,0.9067185567690752,0.9806265543621828,0.999976442700979,Erysipelatoclostridium||carbohydrate||RDC,carbohydrateSDC,-0.39681031560838936,1,0.25,Erysipelatoclostridium||carbohydrateSDC
Erysipelatoclostridium,carbohydrate,RDC,0.9067185567690752,0.9806265543621828,0.999976442700979,Erysipelatoclostridium||carbohydrate||RDC,carbohydrateRDC:timepoint48H,1.1953445588853624,0.7109901671514894,0.25,Erysipelatoclostridium||carbohydrateRDC:timepoint48H
Erysipelatoclostridium,carbohydrate,RDC,0.9067185567690752,0.9806265543621828,0.999976442700979,Erysipelatoclostridium||carbohydrate||RDC,carbohydrateSDC:timepoint48H,0.8941558931781904,0.9421837545947116,0.25,Erysipelatoclostridium||carbohydrateSDC:timepoint48H
f__Coriobacteriaceae,timepoint,48H,1.4788792870112193,0.9806265543621828,0.5580100338449901,f__Coriobacteriaceae||timepoint||48H,timepoint48H,0.2216537699369777,0.9734389406128756,0.25,f__Coriobacteriaceae||timepoint48H
f__Coriobacteriaceae,timepoint,48H,1.4788792870112193,0.9806265543621828,0.5580100338449901,f__Coriobacteriaceae||timepoint||48H,carbohydrateRDC:timepoint48H,1.6207565620884663,0.630505744829326,0.25,f__Coriobacteriaceae||carbohydrateRDC:timepoint48H
f__Coriobacteriaceae,timepoint,48H,1.4788792870112193,0.9806265543621828,0.5580100338449901,f__Coriobacteriaceae||timepoint||48H,carbohydrateSDC:timepoint48H,1.2522262935231283,0.9205361321266584,0.25,f__Coriobacteriaceae||carbohydrateSDC:timepoint48H
f__Erysipelotrichaceae,carbohydrate,SDC:timepoint48H,1.0510390175027062,0.9806265543621828,0.9773026827650444,f__Erysipelotrichaceae||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-0.8381810958393541,0.7685200200478718,0.25,f__Erysipelotrichaceae||carbohydrateRDC
f__Erysipelotrichaceae,carbohydrate,SDC:timepoint48H,1.0510390175027062,0.9806265543621828,0.9773026827650444,f__Erysipelotrichaceae||carbohydrate||SDC:timepoint48H,carbohydrateSDC,0.24043186880292391,1,0.25,f__Erysipelotrichaceae||carbohydrateSDC
f__Erysipelotrichaceae,carbohydrate,SDC:timepoint48H,1.0510390175027062,0.9806265543621828,0.9773026827650444,f__Erysipelotrichaceae||carbohydrate||SDC:timepoint48H,timepoint48H,-0.01621250982399187,0.9992144751211788,0.25,f__Erysipelotrichaceae||timepoint48H
f__Erysipelotrichaceae,carbohydrate,SDC:timepoint48H,1.0510390175027062,0.9806265543621828,0.9773026827650444,f__Erysipelotrichaceae||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,0.6949191479185091,0.828747781593608,0.25,f__Erysipelotrichaceae||carbohydrateRDC:timepoint48H
f__Erysipelotrichaceae,carbohydrate,SDC:timepoint48H,1.0510390175027062,0.9806265543621828,0.9773026827650444,f__Erysipelotrichaceae||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,0.14547356338110357,0.9814304168421056,0.25,f__Erysipelotrichaceae||carbohydrateSDC:timepoint48H
f__Lachnospiraceae,timepoint,48H,0.9036039994144268,0.9806265543621828,0.999976442700979,f__Lachnospiraceae||timepoint||48H,timepoint48H,0.9336621616736758,0.9189477934475808,0.25,f__Lachnospiraceae||timepoint48H
f__Lachnospiraceae,timepoint,48H,0.9036039994144268,0.9806265543621828,0.999976442700979,f__Lachnospiraceae||timepoint||48H,carbohydrateRDC:timepoint48H,1.6406772303569417,0.5400503002863329,0.25,f__Lachnospiraceae||carbohydrateRDC:timepoint48H
f__Lachnospiraceae,timepoint,48H,0.9036039994144268,0.9806265543621828,0.999976442700979,f__Lachnospiraceae||timepoint||48H,carbohydrateSDC:timepoint48H,1.0343045501690615,0.9145953095074776,0.25,f__Lachnospiraceae||carbohydrateSDC:timepoint48H
f__Ruminococcaceae,obesity_group,obesity,0.35784065645865454,0.9806265543621828,0.36204991220758087,f__Ruminococcaceae||obesity_group||obesity,obesity_groupobesity,-0.7772677097717219,0.8353187015069903,0.25,f__Ruminococcaceae||obesity_groupobesity
Fusicatenibacter,timepoint,48H,-1.1734251311406656,0.9806265543621828,0.6562340789897076,Fusicatenibacter||timepoint||48H,timepoint48H,-2.3713319577910315,0.8182681969127906,0.25,Fusicatenibacter||timepoint48H
Fusicatenibacter,timepoint,48H,-1.1734251311406656,0.9806265543621828,0.6562340789897076,Fusicatenibacter||timepoint||48H,carbohydrateRDC:timepoint48H,2.6563677267805574,0.4617535577374844,0.25,Fusicatenibacter||carbohydrateRDC:timepoint48H
Fusicatenibacter,timepoint,48H,-1.1734251311406656,0.9806265543621828,0.6562340789897076,Fusicatenibacter||timepoint||48H,carbohydrateSDC:timepoint48H,4.30843911795709,0.5812375885148636,0.25,Fusicatenibacter||carbohydrateSDC:timepoint48H
Intestinibacter,carbohydrate,RDC:timepoint48H,1.1727621652745486,0.9806265543621828,0.999976442700979,Intestinibacter||carbohydrate||RDC:timepoint48H,carbohydrateRDC,-1.0560265035976002,0.7380976364773356,0.25,Intestinibacter||carbohydrateRDC
Intestinibacter,carbohydrate,RDC:timepoint48H,1.1727621652745486,0.9806265543621828,0.999976442700979,Intestinibacter||carbohydrate||RDC:timepoint48H,carbohydrateSDC,0.01340190996792485,1,0.25,Intestinibacter||carbohydrateSDC
Intestinibacter,carbohydrate,RDC:timepoint48H,1.1727621652745486,0.9806265543621828,0.999976442700979,Intestinibacter||carbohydrate||RDC:timepoint48H,timepoint48H,2.2807168162025393,0.39533891425001205,0.25,Intestinibacter||timepoint48H
Intestinibacter,carbohydrate,RDC:timepoint48H,1.1727621652745486,0.9806265543621828,0.999976442700979,Intestinibacter||carbohydrate||RDC:timepoint48H,carbohydrateRDC:timepoint48H,1.8625239941782643,0.558501614453007,0.25,Intestinibacter||carbohydrateRDC:timepoint48H
Intestinibacter,carbohydrate,RDC:timepoint48H,1.1727621652745486,0.9806265543621828,0.999976442700979,Intestinibacter||carbohydrate||RDC:timepoint48H,carbohydrateSDC:timepoint48H,0.4889399247102847,0.9634454000464978,0.25,Intestinibacter||carbohydrateSDC:timepoint48H
Lachnoclostridium,obesity_group,obesity,0.4329021502707756,0.9806265543621828,0.999976442700979,Lachnoclostridium||obesity_group||obesity,obesity_groupobesity,0.10837346875667916,1,0.25,Lachnoclostridium||obesity_groupobesity
Marvinbryantia,carbohydrate,RDC,0.8125535998432016,0.9806265543621828,0.999976442700979,Marvinbryantia||carbohydrate||RDC,carbohydrateRDC,-1.3255453442884917,0.7190469794013413,0.25,Marvinbryantia||carbohydrateRDC
Marvinbryantia,carbohydrate,RDC,0.8125535998432016,0.9806265543621828,0.999976442700979,Marvinbryantia||carbohydrate||RDC,carbohydrateSDC,-0.307599420343672,1,0.25,Marvinbryantia||carbohydrateSDC
Marvinbryantia,carbohydrate,RDC,0.8125535998432016,0.9806265543621828,0.999976442700979,Marvinbryantia||carbohydrate||RDC,carbohydrateRDC:timepoint48H,2.8306522056582857,0.4789722198294019,0.25,Marvinbryantia||carbohydrateRDC:timepoint48H
Marvinbryantia,carbohydrate,RDC,0.8125535998432016,0.9806265543621828,0.999976442700979,Marvinbryantia||carbohydrate||RDC,carbohydrateSDC:timepoint48H,2.4146059630455583,0.8703025223048524,0.25,Marvinbryantia||carbohydrateSDC:timepoint48H
Parabacteroides,carbohydrate,RDC:timepoint48H,2.6155023218816154,0.9806265543621828,0.9932668745705344,Parabacteroides||carbohydrate||RDC:timepoint48H,carbohydrateRDC,-0.658293878489439,0.8213445964039293,0.25,Parabacteroides||carbohydrateRDC
Parabacteroides,carbohydrate,RDC:timepoint48H,2.6155023218816154,0.9806265543621828,0.9932668745705344,Parabacteroides||carbohydrate||RDC:timepoint48H,carbohydrateSDC,0.09683284535744668,1,0.25,Parabacteroides||carbohydrateSDC
Parabacteroides,carbohydrate,RDC:timepoint48H,2.6155023218816154,0.9806265543621828,0.9932668745705344,Parabacteroides||carbohydrate||RDC:timepoint48H,timepoint48H,12.56756271872181,9.657723116599884e-12,0.25,Parabacteroides||timepoint48H
Parabacteroides,carbohydrate,RDC:timepoint48H,2.6155023218816154,0.9806265543621828,0.9932668745705344,Parabacteroides||carbohydrate||RDC:timepoint48H,carbohydrateRDC:timepoint48H,0.3363710306242139,0.8741243747339781,0.25,Parabacteroides||carbohydrateRDC:timepoint48H
Parabacteroides,carbohydrate,RDC:timepoint48H,2.6155023218816154,0.9806265543621828,0.9932668745705344,Parabacteroides||carbohydrate||RDC:timepoint48H,carbohydrateSDC:timepoint48H,1.0566976511297814,0.9354729298520528,0.25,Parabacteroides||carbohydrateSDC:timepoint48H
Roseburia,carbohydrate,RDC,0.9322488557204353,0.9806265543621828,0.999976442700979,Roseburia||carbohydrate||RDC,carbohydrateRDC,-0.6082356153387456,0.822066516207621,0.25,Roseburia||carbohydrateRDC
Roseburia,carbohydrate,RDC,0.9322488557204353,0.9806265543621828,0.999976442700979,Roseburia||carbohydrate||RDC,carbohydrateSDC,0.6965513945605438,1,0.25,Roseburia||carbohydrateSDC
Roseburia,carbohydrate,RDC,0.9322488557204353,0.9806265543621828,0.999976442700979,Roseburia||carbohydrate||RDC,carbohydrateRDC:timepoint48H,2.3695336673826843,0.5236782532680999,0.25,Roseburia||carbohydrateRDC:timepoint48H
Roseburia,carbohydrate,RDC,0.9322488557204353,0.9806265543621828,0.999976442700979,Roseburia||carbohydrate||RDC,carbohydrateSDC:timepoint48H,0.3734791371158808,0.9659639286522944,0.25,Roseburia||carbohydrateSDC:timepoint48H
Roseburia,obesity_group,obesity,0.45795447089414143,0.9806265543621828,0.998085829517607,Roseburia||obesity_group||obesity,obesity_groupobesity,0.8468211886211741,1,0.25,Roseburia||obesity_groupobesity
Senegalimassilia,carbohydrate,RDC,1.3292724788736183,0.9806265543621828,0.999976442700979,Senegalimassilia||carbohydrate||RDC,carbohydrateRDC,-1.2909435198983463,0.7374528569185441,0.25,Senegalimassilia||carbohydrateRDC
Senegalimassilia,carbohydrate,RDC,1.3292724788736183,0.9806265543621828,0.999976442700979,Senegalimassilia||carbohydrate||RDC,carbohydrateSDC,-0.3748425567309731,1,0.25,Senegalimassilia||carbohydrateSDC
Senegalimassilia,carbohydrate,RDC,1.3292724788736183,0.9806265543621828,0.999976442700979,Senegalimassilia||carbohydrate||RDC,carbohydrateRDC:timepoint48H,2.5288155426450887,0.47847599656001066,0.25,Senegalimassilia||carbohydrateRDC:timepoint48H
Senegalimassilia,carbohydrate,RDC,1.3292724788736183,0.9806265543621828,0.999976442700979,Senegalimassilia||carbohydrate||RDC,carbohydrateSDC:timepoint48H,2.1651213292671683,0.8306056128155955,0.25,Senegalimassilia||carbohydrateSDC:timepoint48H
Subdoligranulum,carbohydrate,SDC:timepoint48H,1.0516521222524235,0.9806265543621828,0.5858573735368127,Subdoligranulum||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-0.973159128711242,0.717897106628056,0.25,Subdoligranulum||carbohydrateRDC
Subdoligranulum,carbohydrate,SDC:timepoint48H,1.0516521222524235,0.9806265543621828,0.5858573735368127,Subdoligranulum||carbohydrate||SDC:timepoint48H,carbohydrateSDC,0.2339188604240042,1,0.25,Subdoligranulum||carbohydrateSDC
Subdoligranulum,carbohydrate,SDC:timepoint48H,1.0516521222524235,0.9806265543621828,0.5858573735368127,Subdoligranulum||carbohydrate||SDC:timepoint48H,timepoint48H,2.0987719111824,0.3342152489269948,0.25,Subdoligranulum||timepoint48H
Subdoligranulum,carbohydrate,SDC:timepoint48H,1.0516521222524235,0.9806265543621828,0.5858573735368127,Subdoligranulum||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,1.9575392676918133,0.5085963562839547,0.25,Subdoligranulum||carbohydrateRDC:timepoint48H
Subdoligranulum,carbohydrate,SDC:timepoint48H,1.0516521222524235,0.9806265543621828,0.5858573735368127,Subdoligranulum||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,0.872449064723774,0.9237411798178428,0.25,Subdoligranulum||carbohydrateSDC:timepoint48H
o__Clostridiales,carbohydrate,RDC:timepoint48H,1.2528604590410002,0.9808547536675206,0.999976442700979,o__Clostridiales||carbohydrate||RDC:timepoint48H,carbohydrateRDC,-1.1459391863861936,0.7491615784097008,0.25,o__Clostridiales||carbohydrateRDC
o__Clostridiales,carbohydrate,RDC:timepoint48H,1.2528604590410002,0.9808547536675206,0.999976442700979,o__Clostridiales||carbohydrate||RDC:timepoint48H,carbohydrateSDC,-0.04382816670054507,1,0.25,o__Clostridiales||carbohydrateSDC
